connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
mexc,UNIUSDT,UNI-USDT,UNI,USDT,True,1,True,3.567,6596871.21,1847015.06,3.568,158.54,3.569,548.11,2.8022978842647883,468.69248000000005,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9851337958374629,0.9633300297324083,0.977205153617443,97.80971258671953,3.568,3.569,3.5685000000000002,0.0009999999999998899,468.69248000000005,2117.88029,147,200,4125.97325,4228.49999,4125.97325,26672.66806,13793.09492,13793.09492,82065.38511,74583.88756,74583.88756,288,1774227900.0,1774314000.0,288,0,1.0,0.0,33.890779432081736,33.1991221010598,0.04735376044568241,-0.005865822383845927,8779.74662,500,10.114632501685772,146051.75099,2954.5195749831423,4.683160781860352,22.42975,0.482,12.0939246403397,0.72,0.75,0.6699999999999999,0.66,0.6950000000000001,1.0,1.0,0.9470752089136482,1.0,0.982358402971216,76.44358402971216,[],,True
mexc,HBARUSDT,HBAR-USDT,HBAR,USDT,True,1,True,0.09234,5987798.92374,64743770.29,0.09235,10827.79,0.09236,4340.0,1.0827784093980968,312.66016,1e-05,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9831516352824579,0.9841427155599604,0.9672943508424182,98.02279484638255,0.09235,0.09236,0.09235499999999999,9.999999999996123e-06,312.66016,572.705888,200,200,6788.888668,3725.9410608,3725.9410608,14669.8677266,10454.6939608,10454.6939608,76596.4243985,99493.5045464,76596.4243985,288,1774227900.0,1774314000.0,288,0,1.0,0.0,29.85337783538135,28.93263097080662,0.06645131518227985,0.014346690966346994,8217.4955697,500,16.5016501650165,77053.3731167,2543.015614412541,50.0618839263916,41.06222745,0.48,27.571087099877136,0.69,0.72,0.8200000000000001,0.61,0.5125,1.0,1.0,1.0,0.7476304300040955,0.9158768100013651,74.26876810001363,[],,True
mexc,TRUMPUSDT,TRUMP-USDT,TRUMP,USDT,True,1,True,3.275,3767661.271,1158084.13,3.273,219.16,3.274,460.09,3.056701818737246,539.68368,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9786917740336968,0.958374628344896,0.9796828543111992,97.38107036669972,3.271,3.272,3.2714999999999996,0.0009999999999998899,568.72877,539.68368,152,200,17043.446570000004,7613.71677,7613.71677,40634.7408,20113.16123,20113.16123,146079.25248,107663.26539,107663.26539,288,1774227900.0,1774314000.0,288,0,1.0,0.0,33.587416753307664,32.12528910408266,0.04010184595798826,0.047541539242894254,5539.791725000001,500,14.150943396226413,61509.70208,1740.8406249056604,9.539677143096924,40.149114999999995,0.496,10.98812339084581,0.62,0.79,0.62,0.69,0.6894999999999999,1.0,1.0,0.8020369191597652,1.0,0.9340123063865885,73.73412306386588,[],,True
mexc,WLDUSDT,WLD-USDT,WLD,USDT,True,1,True,0.3205,5835241.2292,18389437.08,0.3207,9401.2,0.3208,1285.6,3.117692907248293,1669.769448,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9826560951437067,0.956392467789891,0.9682854311199207,97.32160555004955,0.3207,0.3208,0.32075,9.999999999998899e-05,1669.769448,2325.3412559999997,196,200,15333.946632,4648.528896,4648.528896,28765.511912,9155.330376,9155.330376,139714.550113,43231.620597,43231.620597,288,1774227900.0,1774314000.0,288,0,1.0,0.0,42.94910090350674,35.94436436540207,0.05048543689320386,-0.03434757495507381,12739.7528105,500,17.0261066969353,212225.060838,7226.733059182747,49.41865634918213,48.561409,0.476,13.775924114801303,0.68,0.71,0.6,0.81,0.529,1.0,1.0,1.0,1.0,1.0,72.94800000000001,[],,True
mexc,HYPEUSDT,HYPE-USDT,HYPE,USDT,True,1,True,37.54,16855583.63,443859.35,37.56,9.7,37.57,1.07,5.331911490270094,325.5,0.01,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9930624380574826,0.9653121902874133,0.7646184340931615,94.04360753221012,37.5,37.52,37.510000000000005,0.020000000000003126,325.5,804.4288000000001,200,200,325.5,804.4288000000001,325.5,12716.5753,10793.0193,10793.0193,49163.3347,35466.6139,35466.6139,288,1774227900.0,1774314000.0,288,0,1.0,0.0,44.813398300540676,42.955022131570175,0.010638297872340472,0.011683825602364006,33504.2776,500,25.974025974025974,110603.4309,5745.632774025974,22.552093982696533,81.86725000000001,0.5,8.404752851265092,0.86,0.73,0.43999999999999995,0.62,0.678,1.0,1.0,0.21276595744680943,1.0,0.7375886524822698,72.75188652482268,[],,True
mexc,XLMUSDT,XLM-USDT,XLM,USDT,True,1,True,0.1654,5453839.515,33604354.66,0.1653,53843.74,0.1654,13111.2,6.051437216338213,3005.375502,0.0001,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.981169474727453,0.9033696729435085,0.9890981169474727,96.33052527254708,0.1652,0.1653,0.16525,9.999999999998899e-05,4816.379568,3005.375502,200,200,4816.379568,3005.375502,3005.375502,27402.350144,20653.400026,20653.400026,54400.291898,47095.247702,47095.247702,288,1774227900.0,1774314000.0,288,0,1.0,0.0,35.53136744834244,31.937875879087077,0.10214375788146256,-0.03762727873851389,8628.085302,500,10.585744530698658,147626.126475,3125.4649218419195,9.596863269805908,37.480531,0.494,5.871558470839236,0.66,0.8,0.35,0.89,0.6275,1.0,1.0,1.0,1.0,1.0,72.09,[],,True
mexc,ZROUSDT,ZRO-USDT,ZRO,USDT,True,1,True,2.215,2169850.675,1036995.83,2.216,100.74,2.217,1609.43,4.51569202980307,1632.5878999999998,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9692765113974232,0.9291377601585729,0.9464816650148662,95.46828543111992,2.214,2.215,2.2145,0.0009999999999998899,1855.1106,1632.5878999999998,175,200,1855.1106,1632.5878999999998,1632.5878999999998,6956.47394,3227.1771799999997,3227.1771799999997,30233.97608,19522.288409999997,19522.288409999997,288,1774227900.0,1774314000.0,288,0,1.0,0.0,61.10572512111875,51.38019836643001,0.14797261716692972,-0.039034412114508525,3828.4456,500,17.615971814445096,30553.29134,1076.4518381679388,16.203231811523438,24.419960000000003,0.484,13.531862828073239,0.54,0.57,0.47,0.79,0.658,1.0,1.0,1.0,1.0,1.0,66.096,[],,True
mexc,SHIBUSDT,SHIB-USDT,SHIB,USDT,True,1,True,6.031e-06,4925875.81327001,819716568840.0,6.033e-06,47906170.0,6.036e-06,7500000.0,3.3118065904953644,400.033120306,1e-09,10000.0,10000.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9806739345887017,0.9226957383548068,0.7765113974231913,92.5346878097126,6.038e-06,6.04e-06,6.038999999999999e-06,2.0000000000001503e-09,400.033120306,4530.28971464,200,200,1089.128503126,4530.28971464,1089.128503126,2608.188867798,6020.033241819,2608.188867798,25135.426284153,52261.422156712004,25135.426284153,288,1774227900.0,1774314000.0,288,0,1.0,0.0,36.978136801509294,33.56314633844835,0.06741889985895634,0.07368188878214284,11066.4006027525,500,9.970089730807578,230421.812021645,4594.652283582153,28.495431423187256,59.808016461,0.512,11.16554840721489,0.65,0.53,0.5800000000000001,0.64,0.45399999999999996,1.0,1.0,1.0,1.0,1.0,66.048,[],,True
mexc,ICPUSDT,ICP-USDT,ICP,USDT,True,1,True,2.399,2803983.425,1170188.88,2.398,302.53,2.399,232.78,4.171011470282936,485.27264999999994,0.001,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9747274529236868,0.9365708622398414,0.9767096134786918,96.55847373637265,2.397,2.398,2.3975,0.001000000000000334,485.27264999999994,742.7805000000001,174,200,485.27264999999994,742.7805000000001,485.27264999999994,7123.774009999999,6399.23866,6399.23866,18573.57175,15536.65047,15536.65047,288,1774227900.0,1774314000.0,288,0,1.0,0.0,32.937102307193655,29.985831754487904,0.03660565723793649,-0.034923873447171426,5193.182680000001,500,8.161044613710555,82766.77054,1350.9266138193689,18.255291223526,18.81457,0.5,7.896670278147042,0.6,0.65,0.5,0.67,0.4425,1.0,1.0,0.7321131447587298,1.0,0.9107043815862433,65.17704381586243,[],,True
mexc,PUMPUSDT,PUMP-USDT,PUMP,USDT,True,1,True,0.001794,2473856.617746,1367405783.58,0.001794,4101519.18,0.001795,29674.79,5.5694792536905195,1237.7238333,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9707631318136769,0.9078295341922695,0.7973240832507433,92.03419226957384,0.001795,0.001796,0.0017955,1.0000000000001327e-06,1237.7238333,1772.34912256,103,200,1237.7238333,1772.34912256,1237.7238333,6824.246202,10529.855876950001,6824.246202,22663.502590509997,48882.44354211,22663.502590509997,288,1774227900.0,1774314000.0,288,0,1.0,0.0,43.86308454355638,43.65690686855092,0.015510204081632567,-0.005584668594378747,4163.241444065,500,6.869704602702084,74689.64900135,1026.1916510375545,25.695775270462036,20.384561875000003,0.494,7.875616829794502,0.56,0.67,0.39,0.77,0.34099999999999997,1.0,1.0,0.31020408163265134,1.0,0.7700680272108839,61.03268027210884,[],,True
mexc,ETCUSDT,ETC-USDT,ETC,USDT,True,1,True,8.48,2762028.23,329161.935,8.49,9.528,8.5,1634.245,11.785503830288496,2870.2992,0.01,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9742319127849356,0.8062438057482656,0.8295341922695738,90.32953419226958,8.48,8.49,8.485,0.009999999999999787,5080.0712,2870.2992,105,200,0.0,0.0,0.0,5080.0712,2870.2992,2870.2992,62234.5301,20319.5582,20319.5582,288,1774227900.0,1774314000.0,288,0,1.0,0.0,41.23800956507642,31.2227054034683,0.07555555555555571,0.013626806372565674,4866.98481,500,6.485084306095979,107597.40574,1395.556494682231,29.27398657798767,46.04917,0.482,3.499045111596808,0.59,0.55,0.08999999999999997,0.88,0.2845,1.0,1.0,1.0,1.0,1.0,57.054,[],,True
mexc,OPUSDT,OP-USDT,OP,USDT,True,1,True,0.1132,2258818.7917,19549333.34,0.1132,23875.18,0.1133,18816.02,8.83002207505544,1604.954128,0.0001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9697720515361744,0.8572844400396432,0.9886025768087215,94.54162537165512,0.1132,0.1133,0.11324999999999999,0.00010000000000000286,1604.954128,3131.523626,98,200,1604.954128,3131.523626,1604.954128,1604.954128,3131.523626,1604.954128,20588.761883000003,27376.517785,20588.761883000003,288,1774227900.0,1774314000.0,288,0,1.0,0.0,40.454882263601704,34.685993656133896,0.030030030030030047,-0.03655221808264215,4079.4026215,500,8.237232289950576,108173.07115199999,1782.093429192751,9.615687370300293,29.7978915,0.472,4.581515416352762,0.55,0.46,0.18000000000000005,0.78,0.5395,1.0,1.0,0.6006006006006009,1.0,0.866866866866867,56.66266866866867,[],,True
mexc,ATOMUSDT,ATOM-USDT,ATOM,USDT,True,1,True,1.784,1652782.229,926545.78,1.783,2949.21,1.784,323.96,5.613247263542587,287.81082,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9623389494549058,0.9073339940535183,0.9781962338949455,95.1759167492567,1.781,1.782,1.7814999999999999,0.001000000000000112,4442.90041,287.81082,139,200,4442.90041,287.81082,287.81082,14485.07301,3190.55265,3190.55265,36769.5133,18229.35544,18229.35544,288,1774227900.0,1774314000.0,288,0,1.0,0.0,28.836750837631158,24.85504940740338,0.003735990037359765,-0.020989993342968468,2635.34887,500,6.188118811881188,74016.18054,916.0418383663367,6.578193664550781,31.3632,0.51,5.137267161723416,0.44,0.56,0.38,0.58,0.4785,1.0,1.0,0.0747198007471953,1.0,0.6915732669157317,55.137732669157316,[],,True
mexc,HUMAUSDT,HUMA-USDT,HUMA,USDT,True,1,True,0.01743,1311953.33667,78455183.19,0.01741,50857.6,0.01742,3172.8,5.74877838459304,351.653624,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9558969276511398,0.9063429137760158,0.800792864222002,91.24876114965312,0.01739,0.0174,0.017395,9.999999999999593e-06,351.653624,856.5254399999999,86,200,351.653624,856.5254399999999,351.653624,1665.6789520000002,1140.698424,1140.698424,4891.611552,4341.5519301,4341.5519301,288,1774227900.0,1774314000.0,288,0,1.0,0.0,74.47187418559758,48.738032657367256,0.1452328159645235,-0.0008322841334861412,3065.8564662999997,500,10.795250089960417,27529.903894,594.3843949766102,31.2149715423584,15.00671555,0.478,12.954382514585227,0.4,0.4,0.36,0.63,0.46900000000000003,1.0,1.0,1.0,1.0,1.0,54.028,[],,True
